11/05/1996,GA,Polk,ignore,democrat,420,1000
11/05/1996,GA,Polk,ignore,republican,580,1000
11/05/1996,KY,Bracken,ignore,democrat,420,1000
11/05/1996,KY,Bracken,ignore,republican,580,1000
11/05/1996,MS,Wayne,ignore,democrat,420,1000
11/05/1996,MS,Wayne,ignore,republican,580,1000
11/05/1996,PA,Adams,ignore,democrat,420,1000
11/05/1996,PA,Adams,ignore,republican,580,1000
11/05/1996,AZ,Gila,ignore,democrat,420,1000
11/05/1996,AZ,Gila,ignore,republican,580,1000
11/05/1996,AR,Poinsett,ignore,democrat,420,1000
11/05/1996,AR,Poinsett,ignore,republican,580,1000
11/05/1996,GA,Pike,ignore,democrat,420,1000
11/05/1996,GA,Pike,ignore,republican,580,1000
11/05/1996,IL,Kendall,ignore,democrat,530,1000
11/05/1996,IL,Kendall,ignore,republican,470,1000
11/05/1996,IA,Jefferson,ignore,democrat,510,1000
11/05/1996,IA,Jefferson,ignore,republican,490,1000
11/05/1996,IA,Iowa,ignore,democrat,530,1000
11/05/1996,IA,Iowa,ignore,republican,470,1000
11/05/1996,NE,Polk,ignore,democrat,420,1000
11/05/1996,NE,Polk,ignore,republican,580,1000
11/05/1996,NE,Phelps,ignore,democrat,420,1000
11/05/1996,NE,Phelps,ignore,republican,580,1000
11/05/1996,ND,Wells,ignore,democrat,420,1000
11/05/1996,ND,Wells,ignore,republican,580,1000
11/05/1996,OH,Fairfield,ignore,democrat,420,1000
11/05/1996,OH,Fairfield,ignore,republican,580,1000
11/05/1996,IN,Orange,ignore,democrat,420,1000
11/05/1996,IN,Orange,ignore,republican,580,1000
11/05/1996,SD,Day,ignore,democrat,530,1000
11/05/1996,SD,Day,ignore,republican,470,1000
11/05/1996,TX,Dickens,ignore,democrat,420,1000
11/05/1996,TX,Dickens,ignore,republican,580,1000
11/05/1996,MI,Otsego,ignore,democrat,420,1000
11/05/1996,MI,Otsego,ignore,republican,580,1000
11/05/1996,MN,Clearwater,ignore,democrat,470,1000
11/05/1996,MN,Clearwater,ignore,republican,530,1000
11/05/1996,OK,Major,ignore,democrat,420,1000
11/05/1996,OK,Major,ignore,republican,580,1000
11/05/1996,TX,McMullen,ignore,democrat,420,1000
11/05/1996,TX,McMullen,ignore,republican,580,1000
11/05/1996,CA,Modoc,ignore,democrat,420,1000
11/05/1996,CA,Modoc,ignore,republican,580,1000
11/05/1996,IL,Cook,ignore,democrat,580,1000
11/05/1996,IL,Cook,ignore,republican,420,1000
11/05/1996,IL,Iroquois,ignore,democrat,420,1000
11/05/1996,IL,Iroquois,ignore,republican,580,1000
11/05/1996,MS,Tippah,ignore,democrat,420,1000
11/05/1996,MS,Tippah,ignore,republican,580,1000
11/05/1996,MN,Wadena,ignore,democrat,420,1000
11/05/1996,MN,Wadena,ignore,republican,580,1000
11/05/1996,MT,Liberty,ignore,democrat,420,1000
11/05/1996,MT,Liberty,ignore,republican,580,1000
11/05/1996,MO,Putnam,ignore,democrat,420,1000
11/05/1996,MO,Putnam,ignore,republican,580,1000
11/05/1996,TX,Bailey,ignore,democrat,420,1000
11/05/1996,TX,Bailey,ignore,republican,580,1000
11/05/1996,CO,Washington,ignore,democrat,420,1000
11/05/1996,CO,Washington,ignore,republican,580,1000
11/05/1996,IL,Washington,ignore,democrat,420,1000
11/05/1996,IL,Washington,ignore,republican,580,1000
11/05/1996,IA,Pocahontas,ignore,democrat,470,1000
11/05/1996,IA,Pocahontas,ignore,republican,530,1000
11/05/1996,IA,Lucas,ignore,democrat,470,1000
11/05/1996,IA,Lucas,ignore,republican,530,1000
11/05/1996,KY,Green,ignore,democrat,420,1000
11/05/1996,KY,Green,ignore,republican,580,1000
11/05/1996,MI,Midland,ignore,democrat,510,1000
11/05/1996,MI,Midland,ignore,republican,490,1000
11/05/1996,OH,Muskingum,ignore,democrat,420,1000
11/05/1996,OH,Muskingum,ignore,republican,580,1000
11/05/1996,PA,Wyoming,ignore,democrat,470,1000
11/05/1996,PA,Wyoming,ignore,republican,530,1000
11/05/1996,TX,Ellis,ignore,democrat,470,1000
11/05/1996,TX,Ellis,ignore,republican,530,1000
11/05/1996,TX,Andrews,ignore,democrat,420,1000
11/05/1996,TX,Andrews,ignore,republican,580,1000
11/05/1996,VT,Lamoille,ignore,democrat,580,1000
11/05/1996,VT,Lamoille,ignore,republican,420,1000
11/05/1996,SD,Clark,ignore,democrat,420,1000
11/05/1996,SD,Clark,ignore,republican,580,1000
11/05/1996,TX,Martin,ignore,democrat,420,1000
11/05/1996,TX,Martin,ignore,republican,580,1000
11/05/1996,KS,Osborne,ignore,democrat,420,1000
11/05/1996,KS,Osborne,ignore,republican,580,1000
11/05/1996,GA,Heard,ignore,democrat,420,1000
11/05/1996,GA,Heard,ignore,republican,580,1000
11/05/1996,IA,Worth,ignore,democrat,580,1000
11/05/1996,IA,Worth,ignore,republican,420,1000
11/05/1996,KY,Simpson,ignore,democrat,420,1000
11/05/1996,KY,Simpson,ignore,republican,580,1000
11/05/1996,MS,Tishomingo,ignore,democrat,420,1000
11/05/1996,MS,Tishomingo,ignore,republican,580,1000
11/05/1996,MS,Stone,ignore,democrat,470,1000
11/05/1996,MS,Stone,ignore,republican,530,1000
11/05/1996,MN,Grant,ignore,democrat,420,1000
11/05/1996,MN,Grant,ignore,republican,580,1000
11/05/1996,NE,Jefferson,ignore,democrat,420,1000
11/05/1996,NE,Jefferson,ignore,republican,580,1000
11/05/1996,SD,Brown,ignore,democrat,420,1000
11/05/1996,SD,Brown,ignore,republican,580,1000
11/05/1996,AL,Pike,ignore,democrat,420,1000
11/05/1996,AL,Pike,ignore,republican,580,1000
11/05/1996,GA,Newton,ignore,democrat,580,1000
11/05/1996,GA,Newton,ignore,republican,420,1000
11/05/1996,IL,Brown,ignore,democrat,420,1000
11/05/1996,IL,Brown,ignore,republican,580,1000
11/05/1996,IL,Bond,ignore,democrat,420,1000
11/05/1996,IL,Bond,ignore,republican,580,1000
11/05/1996,IA,Clay,ignore,democrat,470,1000
11/05/1996,IA,Clay,ignore,republican,530,1000
11/05/1996,KY,Shelby,ignore,democrat,420,1000
11/05/1996,KY,Shelby,ignore,republican,580,1000
11/05/1996,NE,Loup,ignore,democrat,420,1000
11/05/1996,NE,Loup,ignore,republican,580,1000
11/05/1996,NE,Webster,ignore,democrat,420,1000
11/05/1996,NE,Webster,ignore,republican,580,1000
11/05/1996,OH,Ashland,ignore,democrat,420,1000
11/05/1996,OH,Ashland,ignore,republican,580,1000
11/05/1996,NE,Greeley,ignore,democrat,420,1000
11/05/1996,NE,Greeley,ignore,republican,580,1000
11/05/1996,WV,Putnam,ignore,democrat,420,1000
11/05/1996,WV,Putnam,ignore,republican,580,1000
11/05/1996,ND,Billings,ignore,democrat,420,1000
11/05/1996,ND,Billings,ignore,republican,580,1000
11/05/1996,TX,Fisher,ignore,democrat,420,1000
11/05/1996,TX,Fisher,ignore,republican,580,1000
11/05/1996,TX,Lipscomb,ignore,democrat,420,1000
11/05/1996,TX,Lipscomb,ignore,republican,580,1000
11/05/1996,KS,Norton,ignore,democrat,420,1000
11/05/1996,KS,Norton,ignore,republican,580,1000
11/05/1996,MD,Washington,ignore,democrat,420,1000
11/05/1996,MD,Washington,ignore,republican,580,1000
11/05/1996,MS,Clarke,ignore,democrat,420,1000
11/05/1996,MS,Clarke,ignore,republican,580,1000
11/05/1996,MS,Lawrence,ignore,democrat,420,1000
11/05/1996,MS,Lawrence,ignore,republican,580,1000
11/05/1996,MT,Beaverhead,ignore,democrat,420,1000
11/05/1996,MT,Beaverhead,ignore,republican,580,1000
11/05/1996,NE,Banner,ignore,democrat,420,1000
11/05/1996,NE,Banner,ignore,republican,580,1000
11/05/1996,ND,Cavalier,ignore,democrat,420,1000
11/05/1996,ND,Cavalier,ignore,republican,580,1000
11/05/1996,MO,Newton,ignore,democrat,420,1000
11/05/1996,MO,Newton,ignore,republican,580,1000
11/05/1996,AK,North_Slope,ignore,democrat,420,1000
11/05/1996,AK,North_Slope,ignore,republican,580,1000
11/05/1996,GA,Pickens,ignore,democrat,420,1000
11/05/1996,GA,Pickens,ignore,republican,580,1000
11/05/1996,IN,Bartholomew,ignore,democrat,420,1000
11/05/1996,IN,Bartholomew,ignore,republican,580,1000
11/05/1996,IA,Cerro_Gordo,ignore,democrat,503,1000
11/05/1996,IA,Cerro_Gordo,ignore,republican,497,1000
11/05/1996,KY,Lincoln,ignore,democrat,420,1000
11/05/1996,KY,Lincoln,ignore,republican,580,1000
11/05/1996,MO,Dent,ignore,democrat,420,1000
11/05/1996,MO,Dent,ignore,republican,580,1000
