11/06/1984,GA,Polk,ignore,democrat,420,1000
11/06/1984,GA,Polk,ignore,republican,580,1000
11/06/1984,KY,Bracken,ignore,democrat,420,1000
11/06/1984,KY,Bracken,ignore,republican,580,1000
11/06/1984,MS,Wayne,ignore,democrat,420,1000
11/06/1984,MS,Wayne,ignore,republican,580,1000
11/06/1984,PA,Adams,ignore,democrat,420,1000
11/06/1984,PA,Adams,ignore,republican,580,1000
11/06/1984,AZ,Gila,ignore,democrat,420,1000
11/06/1984,AZ,Gila,ignore,republican,580,1000
11/06/1984,AR,Poinsett,ignore,democrat,510,1000
11/06/1984,AR,Poinsett,ignore,republican,490,1000
11/06/1984,GA,Pike,ignore,democrat,420,1000
11/06/1984,GA,Pike,ignore,republican,580,1000
11/06/1984,IL,Kendall,ignore,democrat,490,1000
11/06/1984,IL,Kendall,ignore,republican,510,1000
11/06/1984,IA,Jefferson,ignore,democrat,490,1000
11/06/1984,IA,Jefferson,ignore,republican,510,1000
11/06/1984,IA,Iowa,ignore,democrat,470,1000
11/06/1984,IA,Iowa,ignore,republican,530,1000
11/06/1984,NE,Polk,ignore,democrat,420,1000
11/06/1984,NE,Polk,ignore,republican,580,1000
11/06/1984,NE,Phelps,ignore,democrat,420,1000
11/06/1984,NE,Phelps,ignore,republican,580,1000
11/06/1984,ND,Wells,ignore,democrat,420,1000
11/06/1984,ND,Wells,ignore,republican,580,1000
11/06/1984,OH,Fairfield,ignore,democrat,420,1000
11/06/1984,OH,Fairfield,ignore,republican,580,1000
11/06/1984,IN,Orange,ignore,democrat,420,1000
11/06/1984,IN,Orange,ignore,republican,580,1000
11/06/1984,SD,Day,ignore,democrat,530,1000
11/06/1984,SD,Day,ignore,republican,470,1000
11/06/1984,TX,Dickens,ignore,democrat,420,1000
11/06/1984,TX,Dickens,ignore,republican,580,1000
11/06/1984,MI,Otsego,ignore,democrat,420,1000
11/06/1984,MI,Otsego,ignore,republican,580,1000
11/06/1984,MN,Clearwater,ignore,democrat,497,1000
11/06/1984,MN,Clearwater,ignore,republican,503,1000
11/06/1984,OK,Major,ignore,democrat,420,1000
11/06/1984,OK,Major,ignore,republican,580,1000
11/06/1984,TX,McMullen,ignore,democrat,420,1000
11/06/1984,TX,McMullen,ignore,republican,580,1000
11/06/1984,CA,Modoc,ignore,democrat,420,1000
