11/06/2012,GA,Polk,ignore,democratic,420,1000
11/06/2012,GA,Polk,ignore,republican,580,1000
11/06/2012,KY,Bracken,ignore,democratic,420,1000
11/06/2012,KY,Bracken,ignore,republican,580,1000
11/06/2012,MS,Wayne,ignore,democratic,420,1000
11/06/2012,MS,Wayne,ignore,republican,580,1000
11/06/2012,PA,Adams,ignore,democratic,420,1000
11/06/2012,PA,Adams,ignore,republican,580,1000
11/06/2012,AZ,Gila,ignore,democratic,420,1000
11/06/2012,AZ,Gila,ignore,republican,580,1000
11/06/2012,AR,Poinsett,ignore,democratic,420,1000
11/06/2012,AR,Poinsett,ignore,republican,580,1000
11/06/2012,GA,Pike,ignore,democratic,420,1000
11/06/2012,GA,Pike,ignore,republican,580,1000
11/06/2012,IL,Kendall,ignore,democratic,510,1000
11/06/2012,IL,Kendall,ignore,republican,490,1000
11/06/2012,IA,Jefferson,ignore,democratic,470,1000
11/06/2012,IA,Jefferson,ignore,republican,530,1000
11/06/2012,IA,Iowa,ignore,democratic,420,1000
11/06/2012,IA,Iowa,ignore,republican,580,1000
11/06/2012,NE,Polk,ignore,democratic,420,1000
11/06/2012,NE,Polk,ignore,republican,580,1000
11/06/2012,NE,Phelps,ignore,democratic,420,1000
11/06/2012,NE,Phelps,ignore,republican,580,1000
11/06/2012,ND,Wells,ignore,democratic,420,1000
11/06/2012,ND,Wells,ignore,republican,580,1000
11/06/2012,OH,Fairfield,ignore,democratic,420,1000
11/06/2012,OH,Fairfield,ignore,republican,580,1000
11/06/2012,IN,Orange,ignore,democratic,420,1000
11/06/2012,IN,Orange,ignore,republican,580,1000
11/06/2012,SD,Day,ignore,democratic,470,1000
11/06/2012,SD,Day,ignore,republican,530,1000
11/06/2012,TX,Dickens,ignore,democratic,420,1000
11/06/2012,TX,Dickens,ignore,republican,580,1000
11/06/2012,MI,Otsego,ignore,democratic,420,1000
11/06/2012,MI,Otsego,ignore,republican,580,1000
11/06/2012,MN,Clearwater,ignore,democratic,420,1000
11/06/2012,MN,Clearwater,ignore,republican,580,1000
11/06/2012,OK,Major,ignore,democratic,420,1000
11/06/2012,OK,Major,ignore,republican,580,1000
11/06/2012,TX,McMullen,ignore,democratic,420,1000
11/06/2012,TX,McMullen,ignore,republican,580,1000
11/06/2012,CA,Modoc,ignore,democratic,420,1000
11/06/2012,CA,Modoc,ignore,republican,580,1000
11/06/2012,IL,Cook,ignore,democratic,580,1000
11/06/2012,IL,Cook,ignore,republican,420,1000
11/06/2012,IL,Iroquois,ignore,democratic,420,1000
11/06/2012,IL,Iroquois,ignore,republican,580,1000
11/06/2012,MS,Tippah,ignore,democratic,420,1000
11/06/2012,MS,Tippah,ignore,republican,580,1000
11/06/2012,MN,Wadena,ignore,democratic,420,1000
11/06/2012,MN,Wadena,ignore,republican,580,1000
11/06/2012,MT,Liberty,ignore,democratic,420,1000
11/06/2012,MT,Liberty,ignore,republican,580,1000
11/06/2012,MO,Putnam,ignore,democratic,420,1000
11/06/2012,MO,Putnam,ignore,republican,580,1000
11/06/2012,TX,Bailey,ignore,democratic,420,1000
11/06/2012,TX,Bailey,ignore,republican,580,1000
11/06/2012,CO,Washington,ignore,democratic,420,1000
11/06/2012,CO,Washington,ignore,republican,580,1000
11/06/2012,IL,Washington,ignore,democratic,420,1000
11/06/2012,IL,Washington,ignore,republican,580,1000
11/06/2012,IA,Pocahontas,ignore,democratic,420,1000
11/06/2012,IA,Pocahontas,ignore,republican,580,1000
11/06/2012,IA,Lucas,ignore,democratic,420,1000
11/06/2012,IA,Lucas,ignore,republican,580,1000
11/06/2012,KY,Green,ignore,democratic,420,1000
11/06/2012,KY,Green,ignore,republican,580,1000
11/06/2012,MI,Midland,ignore,democratic,420,1000
11/06/2012,MI,Midland,ignore,republican,580,1000
11/06/2012,OH,Muskingum,ignore,democratic,420,1000
11/06/2012,OH,Muskingum,ignore,republican,580,1000
11/06/2012,PA,Wyoming,ignore,democratic,420,1000
11/06/2012,PA,Wyoming,ignore,republican,580,1000
11/06/2012,TX,Ellis,ignore,democratic,420,1000
11/06/2012,TX,Ellis,ignore,republican,580,1000
11/06/2012,TX,Andrews,ignore,democratic,420,1000
11/06/2012,TX,Andrews,ignore,republican,580,1000
11/06/2012,VT,Lamoille,ignore,democratic,580,1000
11/06/2012,VT,Lamoille,ignore,republican,420,1000
11/06/2012,SD,Clark,ignore,democratic,420,1000
11/06/2012,SD,Clark,ignore,republican,580,1000
11/06/2012,TX,Martin,ignore,democratic,420,1000
11/06/2012,TX,Martin,ignore,republican,580,1000
11/06/2012,KS,Osborne,ignore,democratic,420,1000
11/06/2012,KS,Osborne,ignore,republican,580,1000
11/06/2012,GA,Heard,ignore,democratic,420,1000
11/06/2012,GA,Heard,ignore,republican,580,1000
11/06/2012,IA,Worth,ignore,democratic,420,1000
11/06/2012,IA,Worth,ignore,republican,580,1000
11/06/2012,KY,Simpson,ignore,democratic,420,1000
11/06/2012,KY,Simpson,ignore,republican,580,1000
11/06/2012,MS,Tishomingo,ignore,democratic,420,1000
11/06/2012,MS,Tishomingo,ignore,republican,580,1000
11/06/2012,MS,Stone,ignore,democratic,420,1000
11/06/2012,MS,Stone,ignore,republican,580,1000
11/06/2012,MN,Grant,ignore,democratic,420,1000
11/06/2012,MN,Grant,ignore,republican,580,1000
11/06/2012,NE,Jefferson,ignore,democratic,420,1000
11/06/2012,NE,Jefferson,ignore,republican,580,1000
11/06/2012,SD,Brown,ignore,democratic,420,1000
11/06/2012,SD,Brown,ignore,republican,580,1000
11/06/2012,AL,Pike,ignore,democratic,420,1000
